22-03-2018 16:57:55 INFO  Actionwords:1134 - true
22-03-2018 16:58:03 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 16:58:03 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 16:58:03 INFO  Actionwords:1285 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 16:58:04 INFO  Actionwords:1300 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 16:58:06 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_16-58-06*******************
22-03-2018 17:01:32 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_17-01-32*******************
22-03-2018 17:01:42 INFO  Actionwords:1246 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 17:01:45 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (e84565f6265458e9de4b6ba388f98a3f)] -> id: Email]
22-03-2018 17:01:46 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 17:01:46 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 17:01:46 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (e84565f6265458e9de4b6ba388f98a3f)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 17:01:47 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (e84565f6265458e9de4b6ba388f98a3f)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 17:01:48 INFO  Actionwords:1106 - true
22-03-2018 17:01:49 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:01:49 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:01:50 INFO  ExcelReader:97 - Cell value on row 0 and column 4 is: UMR
22-03-2018 17:01:50 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 17:01:50 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 17:01:50 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 17:02:10 INFO  Actionwords:1256 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 17:02:11 INFO  Actionwords:1271 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 17:02:12 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_17-02-12*******************
22-03-2018 17:08:25 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_17-08-25*******************
22-03-2018 17:08:35 INFO  Actionwords:1246 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 17:08:39 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (6191ef7475634ed7df9730c322133fff)] -> id: Email]
22-03-2018 17:08:39 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 17:08:39 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 17:08:39 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (6191ef7475634ed7df9730c322133fff)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 17:08:41 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (6191ef7475634ed7df9730c322133fff)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 17:08:41 INFO  Actionwords:1106 - true
22-03-2018 17:08:43 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:08:43 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:08:44 INFO  ExcelReader:97 - Cell value on row 0 and column 4 is: UMR
22-03-2018 17:08:44 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 17:08:44 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 17:08:44 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 17:08:44 INFO  Actionwords:1256 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 17:08:45 INFO  Actionwords:1271 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 17:08:48 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_17-08-48*******************
22-03-2018 17:11:42 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_17-11-42*******************
22-03-2018 17:11:49 INFO  Actionwords:1245 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 17:11:51 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (67da8fc5daad7dd8c76618deb201b721)] -> id: Email]
22-03-2018 17:11:52 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 17:11:52 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 17:11:52 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (67da8fc5daad7dd8c76618deb201b721)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 17:11:53 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (67da8fc5daad7dd8c76618deb201b721)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 17:11:53 INFO  Actionwords:1106 - true
22-03-2018 17:11:55 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:11:55 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:11:56 INFO  ExcelReader:97 - Cell value on row 0 and column 4 is: UMR
22-03-2018 17:11:56 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 17:11:57 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 17:11:57 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 17:11:57 INFO  Actionwords:1255 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 17:11:57 INFO  Actionwords:1270 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 17:11:58 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_17-11-58*******************
22-03-2018 17:15:54 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_17-15-54*******************
22-03-2018 17:16:03 INFO  Actionwords:1246 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 17:16:06 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (91361f1f14a7583cc94090aeee482763)] -> id: Email]
22-03-2018 17:16:07 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 17:16:07 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 17:16:07 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (91361f1f14a7583cc94090aeee482763)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 17:16:08 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (91361f1f14a7583cc94090aeee482763)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 17:16:09 INFO  Actionwords:1106 - true
22-03-2018 17:16:10 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:16:10 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:16:29 INFO  ExcelReader:97 - Cell value on row 0 and column 4 is: UMR
22-03-2018 17:17:26 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 17:17:27 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 17:18:24 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 17:18:24 INFO  Actionwords:1256 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 17:18:25 INFO  Actionwords:1271 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 17:18:26 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_17-18-26*******************
22-03-2018 17:20:49 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_17-20-49*******************
22-03-2018 17:20:57 INFO  Actionwords:1245 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 17:20:59 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (dbe87f6b6cbee4f000d95df7ab971d97)] -> id: Email]
22-03-2018 17:21:00 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 17:21:00 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 17:21:00 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (dbe87f6b6cbee4f000d95df7ab971d97)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 17:21:01 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (dbe87f6b6cbee4f000d95df7ab971d97)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 17:21:02 INFO  Actionwords:1106 - true
22-03-2018 17:21:03 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:21:03 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:21:03 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 17:21:03 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 17:21:03 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 17:21:04 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 17:21:04 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 17:21:04 INFO  Actionwords:1129 - true
22-03-2018 17:21:04 INFO  Actionwords:1129 - true
22-03-2018 17:21:04 INFO  Actionwords:1129 - true
22-03-2018 17:21:04 INFO  Actionwords:1129 - true
22-03-2018 17:21:04 INFO  Actionwords:1255 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 17:21:04 INFO  Actionwords:1270 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 17:21:05 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_17-21-05*******************
22-03-2018 21:16:30 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_21-16-30*******************
22-03-2018 21:16:32 INFO  TestRunner:56 - ****************Test Run Completed at_22-03-2018_21-16-32*******************
22-03-2018 21:18:15 INFO  TestRunner:38 - ****************Test Run Started at_22-03-2018_21-18-15*******************
22-03-2018 21:18:26 INFO  Actionwords:1521 - <----------Scenario Started: Filter by UMR--------------->
22-03-2018 21:18:30 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (6e649a68cc3d3942df7a62ee6823cf11)] -> id: Email]
22-03-2018 21:18:30 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:18:30 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:18:30 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (6e649a68cc3d3942df7a62ee6823cf11)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:18:36 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (6e649a68cc3d3942df7a62ee6823cf11)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:18:36 INFO  Actionwords:1107 - true
22-03-2018 21:18:37 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 21:18:37 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 21:18:39 INFO  ExcelReader:62 - Row no. returned from sheet is: 6
22-03-2018 21:18:39 INFO  ExcelReader:97 - Cell value on row 6 and column 4 is: B0019998887776660
22-03-2018 21:18:39 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:18:39 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 21:18:39 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 21:18:39 INFO  Actionwords:1130 - true
22-03-2018 21:18:39 INFO  Actionwords:1130 - true
22-03-2018 21:18:39 INFO  Actionwords:1130 - true
22-03-2018 21:18:39 INFO  Actionwords:1130 - true
22-03-2018 21:18:39 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by UMR--------------->
22-03-2018 21:18:39 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:18:45 INFO  Actionwords:1521 - <----------Scenario Started: Filter by Treaty Number--------------->
22-03-2018 21:18:47 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (a8e53250ea74adb8ed72c392e60a1f6e)] -> id: Email]
22-03-2018 21:18:48 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:18:48 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:18:48 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (a8e53250ea74adb8ed72c392e60a1f6e)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:18:51 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (a8e53250ea74adb8ed72c392e60a1f6e)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:18:51 INFO  Actionwords:1107 - true
22-03-2018 21:18:51 INFO  ExcelReader:62 - Row no. returned from sheet is: 7
22-03-2018 21:18:51 INFO  ExcelReader:97 - Cell value on row 7 and column 5 is: MDG_01112017
22-03-2018 21:18:53 INFO  ExcelReader:62 - Row no. returned from sheet is: 7
22-03-2018 21:18:53 INFO  ExcelReader:97 - Cell value on row 7 and column 5 is: MDG_01112017
22-03-2018 21:18:53 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:18:54 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by Treaty Number--------------->
22-03-2018 21:18:54 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:18:59 INFO  Actionwords:1521 - <----------Scenario Started: Filter by Underwriting Year--------------->
22-03-2018 21:19:01 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (8f2649bcca28eb2ae27f0bae70a94b01)] -> id: Email]
22-03-2018 21:19:01 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:19:01 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:19:01 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (8f2649bcca28eb2ae27f0bae70a94b01)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:19:04 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (8f2649bcca28eb2ae27f0bae70a94b01)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:19:04 INFO  Actionwords:1107 - true
22-03-2018 21:19:04 INFO  ExcelReader:62 - Row no. returned from sheet is: 8
22-03-2018 21:19:05 INFO  ExcelReader:62 - Row no. returned from sheet is: 8
22-03-2018 21:19:05 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:19:07 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by Underwriting Year--------------->
22-03-2018 21:19:07 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:19:13 INFO  Actionwords:1521 - <----------Scenario Started: Status - Filter by Pending Statements--------------->
22-03-2018 21:19:16 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (15a4fdc79625052633a496d451f9a439)] -> id: Email]
22-03-2018 21:19:17 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:19:17 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:19:17 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (15a4fdc79625052633a496d451f9a439)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:19:18 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (15a4fdc79625052633a496d451f9a439)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:19:18 INFO  Actionwords:1107 - true
22-03-2018 21:19:18 INFO  ExcelReader:62 - Row no. returned from sheet is: 9
22-03-2018 21:19:38 INFO  Actionwords:1527 - <----------Scenario Completed: Status - Filter by Pending Statements--------------->
22-03-2018 21:19:39 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:19:45 INFO  Actionwords:1521 - <----------Scenario Started: Status - filter by Queried statements--------------->
22-03-2018 21:19:48 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (9fbdec91bb36c47f09c95fe074d0429a)] -> id: Email]
22-03-2018 21:19:48 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:19:48 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:19:48 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (9fbdec91bb36c47f09c95fe074d0429a)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:19:51 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (9fbdec91bb36c47f09c95fe074d0429a)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:19:51 INFO  Actionwords:1107 - true
22-03-2018 21:19:52 INFO  ExcelReader:62 - Row no. returned from sheet is: 10
22-03-2018 21:19:52 INFO  Actionwords:1527 - <----------Scenario Completed: Status - filter by Queried statements--------------->
22-03-2018 21:19:52 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:19:58 INFO  Actionwords:1521 - <----------Scenario Started: Status - filter by Agreed statements--------------->
22-03-2018 21:20:01 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (fe81dd6182bf3487b522a7fa90ae7f61)] -> id: Email]
22-03-2018 21:20:01 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:20:01 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:20:01 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (fe81dd6182bf3487b522a7fa90ae7f61)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:20:04 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (fe81dd6182bf3487b522a7fa90ae7f61)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:20:04 INFO  Actionwords:1107 - true
22-03-2018 21:20:04 INFO  ExcelReader:62 - Row no. returned from sheet is: 11
22-03-2018 21:20:04 INFO  Actionwords:1527 - <----------Scenario Completed: Status - filter by Agreed statements--------------->
22-03-2018 21:20:04 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:20:10 INFO  Actionwords:1521 - <----------Scenario Started: Status - filter by Referred statements--------------->
22-03-2018 21:20:13 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (ee045511b35873b0b0cc546230f5a372)] -> id: Email]
22-03-2018 21:20:13 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:20:14 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:20:14 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (ee045511b35873b0b0cc546230f5a372)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:20:15 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (ee045511b35873b0b0cc546230f5a372)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:20:15 INFO  Actionwords:1107 - true
22-03-2018 21:20:15 INFO  ExcelReader:62 - Row no. returned from sheet is: 12
22-03-2018 21:20:15 INFO  Actionwords:1527 - <----------Scenario Completed: Status - filter by Referred statements--------------->
22-03-2018 21:20:15 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:20:22 INFO  Actionwords:1521 - <----------Scenario Started: Submission Date Filter--------------->
22-03-2018 21:20:24 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (37da63a7039693ff4e30b1a422e75b7a)] -> id: Email]
22-03-2018 21:20:25 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:20:25 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:20:25 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (37da63a7039693ff4e30b1a422e75b7a)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:20:27 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (37da63a7039693ff4e30b1a422e75b7a)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:20:27 INFO  Actionwords:1107 - true
22-03-2018 21:20:27 INFO  ExcelReader:62 - Row no. returned from sheet is: 13
22-03-2018 21:20:30 INFO  ExcelReader:62 - Row no. returned from sheet is: 13
22-03-2018 21:20:30 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:20:31 INFO  Actionwords:1527 - <----------Scenario Completed: Submission Date Filter--------------->
22-03-2018 21:20:31 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:20:36 INFO  Actionwords:1521 - <----------Scenario Started: Filter by non-existent UMR--------------->
22-03-2018 21:20:39 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (daff7af907e9ab4392bb28c4db5e1c18)] -> id: Email]
22-03-2018 21:20:39 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:20:39 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:20:39 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (daff7af907e9ab4392bb28c4db5e1c18)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:20:40 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (daff7af907e9ab4392bb28c4db5e1c18)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:20:41 INFO  Actionwords:1107 - true
22-03-2018 21:20:41 INFO  ExcelReader:62 - Row no. returned from sheet is: 14
22-03-2018 21:20:41 INFO  ExcelReader:97 - Cell value on row 14 and column 4 is: B0978ABC
22-03-2018 21:20:42 INFO  ExcelReader:62 - Row no. returned from sheet is: 14
22-03-2018 21:20:42 INFO  ExcelReader:97 - Cell value on row 14 and column 4 is: B0978ABC
22-03-2018 21:20:42 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:20:43 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 21:20:43 INFO  TPStatementPage:282 - Row present in statement table are: 1
22-03-2018 21:20:43 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by non-existent UMR--------------->
22-03-2018 21:20:43 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:20:49 INFO  Actionwords:1521 - <----------Scenario Started: Filter by UMR and Treaty Number--------------->
22-03-2018 21:20:51 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (87327fa6f62f4aee3360885141d6acf9)] -> id: Email]
22-03-2018 21:20:52 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:20:52 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:20:52 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (87327fa6f62f4aee3360885141d6acf9)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:20:53 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (87327fa6f62f4aee3360885141d6acf9)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:20:53 INFO  Actionwords:1107 - true
22-03-2018 21:20:53 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
22-03-2018 21:20:53 INFO  ExcelReader:97 - Cell value on row 15 and column 4 is: B0019998887776660
22-03-2018 21:20:54 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
22-03-2018 21:20:54 INFO  ExcelReader:97 - Cell value on row 15 and column 5 is: MDG_01112017
22-03-2018 21:20:55 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
22-03-2018 21:20:55 INFO  ExcelReader:97 - Cell value on row 15 and column 4 is: B0019998887776660
22-03-2018 21:20:55 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:20:55 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 21:20:55 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 21:20:55 INFO  Actionwords:1130 - true
22-03-2018 21:20:55 INFO  Actionwords:1130 - true
22-03-2018 21:20:55 INFO  Actionwords:1130 - true
22-03-2018 21:20:55 INFO  Actionwords:1130 - true
22-03-2018 21:20:55 INFO  ExcelReader:62 - Row no. returned from sheet is: 15
22-03-2018 21:20:55 INFO  ExcelReader:97 - Cell value on row 15 and column 5 is: MDG_01112017
22-03-2018 21:20:55 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:20:56 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by UMR and Treaty Number--------------->
22-03-2018 21:20:56 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:21:02 INFO  Actionwords:1521 - <----------Scenario Started: Filter by UMR and Underwriting Year--------------->
22-03-2018 21:21:05 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (45f8732d4d67fee28da4c46c0b927744)] -> id: Email]
22-03-2018 21:21:05 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:21:06 INFO  TPLoginPage:50 - clicking on login button...
22-03-2018 21:21:06 INFO  WaitHelper:28 - Waiting until element: '[[ChromeDriver: chrome on XP (45f8732d4d67fee28da4c46c0b927744)] -> xpath: //button[contains(text(),'Log in')]]' is clickable
22-03-2018 21:21:08 INFO  WaitHelper:36 - Waiting until element: '[[ChromeDriver: chrome on XP (45f8732d4d67fee28da4c46c0b927744)] -> xpath: //div[@class='container body-content']/h2]' is visible
22-03-2018 21:21:08 INFO  Actionwords:1107 - true
22-03-2018 21:21:08 INFO  ExcelReader:62 - Row no. returned from sheet is: 16
22-03-2018 21:21:08 INFO  ExcelReader:97 - Cell value on row 16 and column 4 is: B0019998887776660
22-03-2018 21:21:09 INFO  ExcelReader:62 - Row no. returned from sheet is: 16
22-03-2018 21:21:09 INFO  ExcelReader:62 - Row no. returned from sheet is: 16
22-03-2018 21:21:09 INFO  ExcelReader:97 - Cell value on row 16 and column 4 is: B0019998887776660
22-03-2018 21:21:10 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:21:10 INFO  TPStatementPage:265 - Required column is present in statement table at position: 3
22-03-2018 21:21:10 INFO  TPStatementPage:282 - Row present in statement table are: 4
22-03-2018 21:21:10 INFO  Actionwords:1130 - true
22-03-2018 21:21:10 INFO  Actionwords:1130 - true
22-03-2018 21:21:10 INFO  Actionwords:1130 - true
22-03-2018 21:21:10 INFO  Actionwords:1130 - true
22-03-2018 21:21:10 INFO  ExcelReader:62 - Row no. returned from sheet is: 16
22-03-2018 21:21:10 INFO  TPStatementPage:233 - No. of columns in the table header are: 20
22-03-2018 21:21:11 INFO  Actionwords:1527 - <----------Scenario Completed: Filter by UMR and Underwriting Year--------------->
22-03-2018 21:21:11 INFO  Actionwords:1542 - <<<<<------------------------------------------------------------------------------->>>>>
22-03-2018 21:21:17 INFO  Actionwords:1521 - <----------Scenario Started: Filter by UMR and  Submission Date--------------->
22-03-2018 21:21:20 INFO  TPLoginPage:40 - entering loginuname....[[ChromeDriver: chrome on XP (e9cf8a1919d5b8605b333c6234f8782d)] -> id: Email]
22-03-2018 21:21:21 INFO  TPLoginPage:45 - entering loginpwd....
22-03-2018 21:21:21 INFO  TPLoginPage:50 - clicking on login button...
